,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,total_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
91,eeb27b45-5b85-4e5c-b6ff-f639ca5687de,f312aaec-3b6f-44b3-86b4-3a0c119c0438,probe00,churchlandlab,CSHL058,CSHL (C),Lab 3,PPC,2020-07-07,100,29,0.25872093023255816,-170.4153231531771,-144.6567080408724,-184.0694,-152.9836,14.171809844987772,626,True,266.0,75.0
92,eeb27b45-5b85-4e5c-b6ff-f639ca5687de,f312aaec-3b6f-44b3-86b4-3a0c119c0438,probe00,churchlandlab,CSHL058,CSHL (C),Lab 3,CA1,2020-07-07,46,2,0.25872093023255816,-159.72888107155984,-134.22870161493194,-166.57512,-135.49539,14.507992790470226,626,True,266.0,75.0
93,eeb27b45-5b85-4e5c-b6ff-f639ca5687de,f312aaec-3b6f-44b3-86b4-3a0c119c0438,probe00,churchlandlab,CSHL058,CSHL (C),Lab 3,DG,2020-07-07,50,0,0.25872093023255816,-151.72284802500326,-122.61101544443686,-154.40038,-119.31023,16.066335848131203,626,True,266.0,75.0
94,eeb27b45-5b85-4e5c-b6ff-f639ca5687de,f312aaec-3b6f-44b3-86b4-3a0c119c0438,probe00,churchlandlab,CSHL058,CSHL (C),Lab 3,LP,2020-07-07,70,34,0.25872093023255816,-176.193257352919,-153.80967907969077,-173.8545,-142.94838,23.53896905540395,626,True,266.0,75.0
95,eeb27b45-5b85-4e5c-b6ff-f639ca5687de,f312aaec-3b6f-44b3-86b4-3a0c119c0438,probe00,churchlandlab,CSHL058,CSHL (C),Lab 3,PO,2020-07-07,50,22,0.25872093023255816,-181.23089123789387,-162.05623974863607,-178.74496,-149.32317,20.89391678937618,626,True,266.0,75.0
96,69f42a9c-095d-4a25-bca8-61a9869871d3,dda5fc59-f09a-4256-9fb5-66c67667a466,probe00,churchlandlab,CSHL059,CSHL (C),Lab 3,PPC,2020-03-06,28,3,0.23765432098765432,-166.01162528374002,-139.6798488010217,-167.73283,-129.56285,15.10248953645778,751,True,143.0,38.0
97,69f42a9c-095d-4a25-bca8-61a9869871d3,dda5fc59-f09a-4256-9fb5-66c67667a466,probe00,churchlandlab,CSHL059,CSHL (C),Lab 3,CA1,2020-03-06,42,4,0.23765432098765432,-157.40868395233073,-132.71963464028414,-158.8096,-123.0276,15.772052397727355,751,True,143.0,38.0
98,69f42a9c-095d-4a25-bca8-61a9869871d3,dda5fc59-f09a-4256-9fb5-66c67667a466,probe00,churchlandlab,CSHL059,CSHL (C),Lab 3,DG,2020-03-06,60,8,0.23765432098765432,-149.89405204518556,-126.57325914764324,-148.2962,-114.919334,18.958207434242745,751,True,143.0,38.0
99,69f42a9c-095d-4a25-bca8-61a9869871d3,dda5fc59-f09a-4256-9fb5-66c67667a466,probe00,churchlandlab,CSHL059,CSHL (C),Lab 3,LP,2020-03-06,46,18,0.23765432098765432,-177.17764023346754,-151.95351648601508,-167.53654,-130.4598,18.20075801989521,751,True,143.0,38.0
100,69f42a9c-095d-4a25-bca8-61a9869871d3,dda5fc59-f09a-4256-9fb5-66c67667a466,probe00,churchlandlab,CSHL059,CSHL (C),Lab 3,PO,2020-03-06,0,0,0.23765432098765432,,,-167.53654,-130.4598,0.0,751,True,143.0,38.0
101,8c732bf2-639d-496c-bf82-464bc9c2d54b,ebce500b-c530-47de-8cb1-963c552703ea,probe00,churchlandlab_ucla,MFD_09,UCLA,Lab 10,PPC,2023-10-19,0,0,0.574585635359116,,,-167.53654,-130.4598,0.0,569,True,233.0,65.0
102,8c732bf2-639d-496c-bf82-464bc9c2d54b,ebce500b-c530-47de-8cb1-963c552703ea,probe00,churchlandlab_ucla,MFD_09,UCLA,Lab 10,CA1,2023-10-19,56,7,0.574585635359116,-159.3975816392436,-128.743068416413,-158.0708,-121.16952,12.487198011547191,569,True,233.0,65.0
103,8c732bf2-639d-496c-bf82-464bc9c2d54b,ebce500b-c530-47de-8cb1-963c552703ea,probe00,churchlandlab_ucla,MFD_09,UCLA,Lab 10,DG,2023-10-19,30,0,0.574585635359116,-155.1757252222689,-124.04375551605148,-151.9375,-113.18185,10.920500507669937,569,True,233.0,65.0
104,8c732bf2-639d-496c-bf82-464bc9c2d54b,ebce500b-c530-47de-8cb1-963c552703ea,probe00,churchlandlab_ucla,MFD_09,UCLA,Lab 10,LP,2023-10-19,60,45,0.574585635359116,-181.15348986053385,-154.44068621063153,-168.24419,-130.25919,25.113314703555364,569,True,233.0,65.0
105,8c732bf2-639d-496c-bf82-464bc9c2d54b,ebce500b-c530-47de-8cb1-963c552703ea,probe00,churchlandlab_ucla,MFD_09,UCLA,Lab 10,PO,2023-10-19,118,117,0.574585635359116,-183.57651552409294,-160.31531466773865,-170.21841,-132.02794,23.605404284725672,569,True,233.0,65.0
106,f03b61b4-6b13-479d-940f-d1608eb275cc,ee40aece-cffd-4edb-a4b6-155f158c666a,probe00,mainenlab,ZM_2241,CCU,Lab 2,PPC,2020-01-30,64,37,0.3898305084745763,-169.7160132891329,-140.68479607168751,-184.99834,-154.64832,21.34257149548065,994,True,171.0,46.0
107,f03b61b4-6b13-479d-940f-d1608eb275cc,ee40aece-cffd-4edb-a4b6-155f158c666a,probe00,mainenlab,ZM_2241,CCU,Lab 2,CA1,2020-01-30,46,8,0.3898305084745763,-159.1105334060219,-131.10865790181842,-164.85558,-132.23874,17.92497731420321,994,True,171.0,46.0
108,f03b61b4-6b13-479d-940f-d1608eb275cc,ee40aece-cffd-4edb-a4b6-155f158c666a,probe00,mainenlab,ZM_2241,CCU,Lab 2,DG,2020-01-30,78,15,0.3898305084745763,-153.2369821787117,-127.44774126825497,-152.28978,-120.37322,17.382463519704473,994,True,171.0,46.0
109,f03b61b4-6b13-479d-940f-d1608eb275cc,ee40aece-cffd-4edb-a4b6-155f158c666a,probe00,mainenlab,ZM_2241,CCU,Lab 2,LP,2020-01-30,52,19,0.3898305084745763,-185.06376347605308,-160.31809462464082,-172.5398,-137.31473,18.721106930406517,994,True,171.0,46.0
110,f03b61b4-6b13-479d-940f-d1608eb275cc,ee40aece-cffd-4edb-a4b6-155f158c666a,probe00,mainenlab,ZM_2241,CCU,Lab 2,PO,2020-01-30,44,23,0.3898305084745763,-190.42168507639488,-176.7688233945434,-177.38036,-143.62805,23.723372025691575,994,True,171.0,46.0
111,b2746c16-7152-45a3-a7f0-477985638638,614e1937-4b24-4ad3-9055-c8253d089919,probe01,hoferlab,SWC_014,SWC,Lab 6,PPC,2019-12-10,58,12,0.29190751445086704,-166.21564163567473,-137.89825066761506,-184.88136,-149.0955,16.076572798840456,195,False,189.0,56.0
112,b2746c16-7152-45a3-a7f0-477985638638,614e1937-4b24-4ad3-9055-c8253d089919,probe01,hoferlab,SWC_014,SWC,Lab 6,CA1,2019-12-10,54,10,0.29190751445086704,-156.09827228715605,-129.43303062184572,-163.12039,-130.28346,16.969583791134646,195,False,189.0,56.0
113,b2746c16-7152-45a3-a7f0-477985638638,614e1937-4b24-4ad3-9055-c8253d089919,probe01,hoferlab,SWC_014,SWC,Lab 6,DG,2019-12-10,82,13,0.29190751445086704,-149.26562260132994,-124.66615632399811,-150.28491,-118.79163,15.693582487264267,195,False,189.0,56.0
114,b2746c16-7152-45a3-a7f0-477985638638,614e1937-4b24-4ad3-9055-c8253d089919,probe01,hoferlab,SWC_014,SWC,Lab 6,LP,2019-12-10,64,36,0.29190751445086704,-181.55435071055012,-159.87457022730428,-172.66548,-139.02954,26.565158467433868,195,False,189.0,56.0
115,b2746c16-7152-45a3-a7f0-477985638638,614e1937-4b24-4ad3-9055-c8253d089919,probe01,hoferlab,SWC_014,SWC,Lab 6,PO,2019-12-10,0,0,0.29190751445086704,,,-172.66548,-139.02954,0.0,195,False,189.0,56.0
116,478de1ce-d7e7-4221-9365-2abdc6e88fb6,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,probe00,steinmetzlab,NR_0028,UW,Lab 9,PPC,2023-03-07,0,0,0.1893491124260355,,,-172.66548,-139.02954,0.0,1100,True,272.0,44.0
117,478de1ce-d7e7-4221-9365-2abdc6e88fb6,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,probe00,steinmetzlab,NR_0028,UW,Lab 9,CA1,2023-03-07,0,0,0.1893491124260355,,,-172.66548,-139.02954,0.0,1100,True,272.0,44.0
118,478de1ce-d7e7-4221-9365-2abdc6e88fb6,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,probe00,steinmetzlab,NR_0028,UW,Lab 9,DG,2023-03-07,0,0,0.1893491124260355,,,-172.66548,-139.02954,0.0,1100,True,272.0,44.0
119,478de1ce-d7e7-4221-9365-2abdc6e88fb6,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,probe00,steinmetzlab,NR_0028,UW,Lab 9,LP,2023-03-07,0,0,0.1893491124260355,,,-172.66548,-139.02954,0.0,1100,True,272.0,44.0
120,478de1ce-d7e7-4221-9365-2abdc6e88fb6,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,probe00,steinmetzlab,NR_0028,UW,Lab 9,PO,2023-03-07,0,0,0.1893491124260355,,,-172.66548,-139.02954,0.0,1100,True,272.0,44.0
121,f86e9571-63ff-4116-9c40-aa44d57d2da9,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,probe00,churchlandlab,CSHL049,CSHL (C),Lab 3,PPC,2020-01-08,66,17,0.08379888268156424,-162.72630200449544,-134.36550932427528,-160.91734,-117.7493,18.71102425829284,842,True,155.0,44.0
122,f86e9571-63ff-4116-9c40-aa44d57d2da9,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,probe00,churchlandlab,CSHL049,CSHL (C),Lab 3,CA1,2020-01-08,48,1,0.08379888268156424,-155.37528119150716,-127.95151155853189,-156.6576,-116.50884,14.42434664245333,842,True,155.0,44.0
123,f86e9571-63ff-4116-9c40-aa44d57d2da9,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,probe00,churchlandlab,CSHL049,CSHL (C),Lab 3,DG,2020-01-08,60,2,0.08379888268156424,-150.4365447209668,-125.83299450937827,-147.73909,-111.82785,17.695013164657873,842,True,155.0,44.0
124,f86e9571-63ff-4116-9c40-aa44d57d2da9,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,probe00,churchlandlab,CSHL049,CSHL (C),Lab 3,LP,2020-01-08,36,1,0.08379888268156424,-181.22038456132597,-152.0140497055046,-159.91458,-117.48303,13.666740959441212,842,True,155.0,44.0
125,f86e9571-63ff-4116-9c40-aa44d57d2da9,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,probe00,churchlandlab,CSHL049,CSHL (C),Lab 3,PO,2020-01-08,0,0,0.08379888268156424,,,-159.91458,-117.48303,0.0,842,True,155.0,44.0
126,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,PPC,2020-08-10,84,9,0.12702702702702703,-168.95833877672388,-143.99386123766138,-180.65102,-153.79407,14.267828934979697,891,False,223.0,81.0
127,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,CA1,2020-08-10,68,5,0.12702702702702703,-160.44168856347696,-134.57745678067593,-166.28987,-135.39517,14.764024075658073,891,False,223.0,81.0
128,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,DG,2020-08-10,86,9,0.12702702702702703,-152.23041176415887,-128.50280598881366,-152.22841,-123.171394,17.731163325323354,891,False,223.0,81.0
129,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,LP,2020-08-10,86,10,0.12702702702702703,-183.1132838798929,-162.28282943057195,-173.93974,-145.93515,26.31541518141989,891,False,223.0,81.0
130,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,PO,2020-08-10,46,14,0.12702702702702703,-185.93423352305015,-170.26609626294484,-176.57346,-151.25298,28.823442835764418,891,False,223.0,81.0
131,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,PPC,2020-02-05,70,12,0.11538461538461539,-164.52924989355097,-132.4163154540281,-169.45793,-125.93326,13.54799454021803,510,True,176.0,57.0
132,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,CA1,2020-02-05,40,4,0.11538461538461539,-156.42197175089436,-128.35330185953694,-161.47621,-123.21128,14.052232959358552,510,True,176.0,57.0
133,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,DG,2020-02-05,76,6,0.11538461538461539,-153.6206480409045,-125.98969329847289,-156.29031,-119.61315,15.159052557797452,510,True,176.0,57.0
134,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,LP,2020-02-05,0,0,0.11538461538461539,,,-156.29031,-119.61315,0.0,510,True,176.0,57.0
135,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,PO,2020-02-05,0,0,0.11538461538461539,,,-156.29031,-119.61315,0.0,510,True,176.0,57.0
136,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,PPC,2020-10-15,74,14,0.18055555555555555,-177.94848574753414,-151.67855426362104,-192.33058,-150.5599,15.076801048856062,623,True,155.0,57.0
137,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,CA1,2020-10-15,48,4,0.18055555555555555,-167.109775241851,-140.20566306177693,-175.88278,-138.01672,13.326104838867531,623,True,155.0,57.0
138,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,DG,2020-10-15,36,2,0.18055555555555555,-158.55190866851729,-130.5293398598557,-162.43063,-127.46967,15.209822922938274,623,True,155.0,57.0
139,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,LP,2020-10-15,24,7,0.18055555555555555,-186.81238191986003,-170.1407860285433,-184.2196,-149.33705,33.12556432372186,623,True,155.0,57.0
140,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,PO,2020-10-15,0,0,0.18055555555555555,,,-184.2196,-149.33705,0.0,623,True,155.0,57.0
141,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,PPC,2022-03-15,60,15,0.1,-167.8600574976595,-139.3951702601107,-153.58641,-115.895454,15.135633200203172,525,True,210.0,75.0
142,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,CA1,2022-03-15,54,9,0.1,-161.39474504852217,-133.7500747739996,-150.83438,-113.21422,13.837620670086611,525,True,210.0,75.0
143,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,DG,2022-03-15,62,7,0.1,-156.97613071228275,-132.81751843023733,-148.39003,-113.01333,10.944851850795104,525,True,210.0,75.0
144,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,LP,2022-03-15,14,0,0.1,-175.84156417228982,-149.88969420769018,-152.6789,-114.845726,9.294542693213595,525,True,210.0,75.0
145,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,PO,2022-03-15,0,0,0.1,,,-152.6789,-114.845726,0.0,525,True,210.0,75.0
146,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,PPC,2020-03-12,0,0,0.10344827586206896,,,-152.6789,-114.845726,0.0,434,True,141.0,34.0
147,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,CA1,2020-03-12,56,4,0.10344827586206896,-179.1060507576344,-154.46196936943335,-185.13982,-151.29823,13.91466803489012,434,True,141.0,34.0
148,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,DG,2020-03-12,62,0,0.10344827586206896,-184.71443460435685,-158.757802790077,-188.18767,-152.64612,10.20710238504299,434,True,141.0,34.0
149,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,LP,2020-03-12,16,0,0.10344827586206896,-194.08480439249593,-172.33533082071858,-198.30544,-161.11699,9.842660341243452,434,True,141.0,34.0
150,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,PO,2020-03-12,0,0,0.10344827586206896,,,-198.30544,-161.11699,0.0,434,True,141.0,34.0
151,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,PPC,2020-05-23,96,1,0.046242774566473986,-177.88756101989665,-147.28696324094054,-181.03925,-158.17085,15.551071733879237,657,True,193.0,32.0
152,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,CA1,2020-05-23,62,4,0.046242774566473986,-168.8378756237227,-142.74019045585635,-169.62302,-143.74208,18.17646771494876,657,True,193.0,32.0
153,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,DG,2020-05-23,28,0,0.046242774566473986,-161.8858293744034,-132.66629300180992,-158.45769,-128.16238,15.942249762025204,657,True,193.0,32.0
154,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,LP,2020-05-23,0,0,0.046242774566473986,,,-158.45769,-128.16238,0.0,657,True,193.0,32.0
155,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,PO,2020-05-23,0,0,0.046242774566473986,,,-158.45769,-128.16238,0.0,657,True,193.0,32.0
156,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,PPC,2021-07-19,72,10,0.26902173913043476,-173.62584046851183,-148.47284652455565,-185.8954,-137.35934,11.969732113744652,505,True,167.0,62.0
157,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,CA1,2021-07-19,56,7,0.26902173913043476,-162.91741561271948,-138.29317146773482,-172.14742,-132.14348,13.690019147349979,505,True,167.0,62.0
158,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,DG,2021-07-19,76,8,0.26902173913043476,-156.01722246283734,-132.63795140731463,-159.99654,-126.31254,15.375037113003888,505,True,167.0,62.0
159,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,LP,2021-07-19,56,30,0.26902173913043476,-184.24113055020206,-162.70769363875533,-176.87798,-135.01987,16.73141885731521,505,True,167.0,62.0
160,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,PO,2021-07-19,96,40,0.26902173913043476,-189.2281621462496,-170.08464798990804,-180.47101,-137.4857,23.283347570654907,505,True,167.0,62.0
161,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,PPC,2020-12-09,0,0,0.07183908045977011,,,-180.47101,-137.4857,0.0,314,False,154.0,55.0
162,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,CA1,2020-12-09,68,3,0.07183908045977011,-156.18600668409678,-128.49388731010208,-159.42438,-121.83467,0.0,314,False,154.0,55.0
163,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,DG,2020-12-09,50,2,0.07183908045977011,-159.46189129892903,-132.90232037607748,-159.92157,-124.4579,0.0,314,False,154.0,55.0
164,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,LP,2020-12-09,0,0,0.07183908045977011,,,-159.92157,-124.4579,0.0,314,False,154.0,55.0
165,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,PO,2020-12-09,0,0,0.07183908045977011,,,-159.92157,-124.4579,0.0,314,False,154.0,55.0
166,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,PPC,2022-02-15,0,0,0.25,,,-159.92157,-124.4579,0.0,724,True,224.0,61.0
167,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,CA1,2022-02-15,66,14,0.25,-159.80970747028616,-134.45456736223545,-165.36069,-133.50992,16.36894427608785,724,True,224.0,61.0
168,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,DG,2022-02-15,52,2,0.25,-155.5931906376366,-129.75581044847456,-159.96306,-128.49194,16.07477795598177,724,True,224.0,61.0
169,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,LP,2022-02-15,0,0,0.25,,,-159.96306,-128.49194,0.0,724,True,224.0,61.0
170,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,PO,2022-02-15,0,0,0.25,,,-159.96306,-128.49194,0.0,724,True,224.0,61.0
171,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,PPC,2021-06-23,94,1,0.2231638418079096,-167.9101881064008,-136.90711703161065,-175.11324,-144.63078,17.91942920335672,424,True,185.0,70.0
172,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,CA1,2021-06-23,58,2,0.2231638418079096,-158.52046436011574,-128.3548644055764,-163.56764,-127.550964,14.90728868947302,424,True,185.0,70.0
173,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,DG,2021-06-23,34,2,0.2231638418079096,-154.48568212067767,-124.44184092697363,-158.60326,-123.55904,15.41816083112446,424,True,185.0,70.0
174,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,LP,2021-06-23,54,26,0.2231638418079096,-176.42993704364838,-153.0429659584885,-172.28203,-138.57048,25.794782227478446,424,True,185.0,70.0
175,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,PO,2021-06-23,60,31,0.2231638418079096,-180.30198559824547,-160.98574516041992,-174.54982,-140.97466,26.27405962290804,424,True,185.0,70.0
176,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,PPC,2020-01-27,84,28,0.31741573033707865,-175.61127071671177,-145.7670504190346,-188.86877,-149.95287,13.738465007570348,402,False,162.0,50.0
177,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,CA1,2020-01-27,54,9,0.31741573033707865,-165.98040520590243,-138.10044694716763,-172.6429,-136.5467,16.72667514791876,402,False,162.0,50.0
178,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,DG,2020-01-27,66,12,0.31741573033707865,-153.47170540988725,-128.13601274409356,-154.65483,-123.179375,20.347046120442567,402,False,162.0,50.0
179,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,LP,2020-01-27,42,11,0.31741573033707865,-182.6774364591318,-158.4719677817927,-177.15137,-140.1624,19.56222828847442,402,False,162.0,50.0
180,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,PO,2020-01-27,70,37,0.31741573033707865,-187.022917169116,-168.294450372241,-182.20763,-145.63777,22.94480463991581,402,False,162.0,50.0
181,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,PPC,2022-06-17,26,0,0.30386740331491713,-174.27727486967348,-145.54087074416643,-165.53714,-116.00745,13.594866322866999,490,True,136.0,41.0
