,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
194,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,LP,2021-11-22,68,49,-184.10388410575638,-162.39432954571214,-169.79211,-129.03299,22.276455245547332,587,False,188,59
195,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,PO,2021-11-22,36,21,-188.08557909393232,-169.20086623891115,-171.05019,-129.62689,20.65106444593185,587,False,188,59
196,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,PPC,2022-03-09,44,26,-169.352586517102,-140.53421777875417,-175.10645,-142.89658,14.520507677136074,476,True,224,59
197,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,CA1,2022-03-09,54,8,-164.24136695042284,-135.19763667382054,-167.76767,-136.47043,13.406306896583654,476,True,224,59
198,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,DG,2022-03-09,60,9,-151.57053596242187,-124.82687293751954,-150.72142,-118.26485,17.026906078056324,476,True,224,59
199,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,LP,2022-03-09,40,27,-180.03209843699057,-154.95622220102865,-171.54828,-140.34529,16.49399136332519,476,True,224,59
200,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,PO,2022-03-09,0,0,,,-171.54828,-140.34529,0.0,476,True,224,59
201,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,PPC,2020-09-29,40,18,-171.90964531961995,-145.7962177759798,-185.00285,-145.84781,18.207734957346673,401,True,139,44
202,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,CA1,2020-09-29,56,8,-166.78304875982295,-140.92903695170003,-174.64426,-139.0616,15.112847510000464,401,True,139,44
203,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,DG,2020-09-29,6,0,-151.49398439788737,-123.28043510182617,-154.8463,-118.16422,14.740295682817097,401,True,139,44
204,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,LP,2020-09-29,0,0,,,-154.8463,-118.16422,0.0,401,True,139,44
205,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,PO,2020-09-29,0,0,,,-154.8463,-118.16422,0.0,401,True,139,44
206,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,PPC,2021-01-25,0,0,,,-154.8463,-118.16422,0.0,414,True,147,48
207,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,CA1,2021-01-25,60,3,-163.58891568247398,-139.23057090504884,-174.96877,-143.90765,15.275874537649093,414,True,147,48
208,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,DG,2021-01-25,74,8,-151.59845026053958,-128.4786306194263,-163.1883,-131.79785,18.088940317726266,414,True,147,48
209,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,LP,2021-01-25,58,25,-184.6360652091358,-163.0333530383047,-183.99327,-151.45242,17.671313527910094,414,True,147,48
210,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,PO,2021-01-25,0,0,,,-183.99327,-151.45242,0.0,414,True,147,48
211,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,PPC,2020-09-04,4,0,-179.49939236704427,-157.40864071909505,-189.20317,-154.47235,7.75805382025659,894,True,157,45
212,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,CA1,2020-09-04,50,9,-170.27978009287435,-143.1495139795931,-176.5388,-145.24765,12.798124052985186,894,True,157,45
213,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,DG,2020-09-04,0,0,,,-176.5388,-145.24765,0.0,894,True,157,45
214,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,LP,2020-09-04,0,0,,,-176.5388,-145.24765,0.0,894,True,157,45
215,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,PO,2020-09-04,74,46,-177.988485941362,-156.16380035489664,-174.30849,-144.41965,37.41132223712878,894,True,157,45
216,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,PPC,2020-12-09,64,20,-167.74895701471883,-140.850298500696,-185.52307,-148.5905,15.92294830781542,471,True,154,60
217,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,CA1,2020-12-09,52,5,-155.9800204540147,-128.49837237568312,-165.97694,-131.25471,13.427396693926179,471,True,154,60
218,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,DG,2020-12-09,48,2,-152.43975084686198,-127.09204882049478,-158.42624,-126.992424,10.30567879913165,471,True,154,60
219,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,LP,2020-12-09,56,23,-180.58887317584728,-157.40171295638228,-180.30168,-148.93733,22.574859942402785,471,True,154,60
220,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,PO,2020-12-09,0,0,,,-180.30168,-148.93733,0.0,471,True,154,60
221,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,PPC,2020-09-21,76,56,-167.72807423253565,-139.85181417779674,-175.33347,-144.26335,15.461277505254975,1028,False,125,43
222,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,CA1,2020-09-21,48,25,-158.36877427164632,-131.86229691568929,-161.45038,-129.1364,19.327258940817437,1028,False,125,43
223,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,DG,2020-09-21,66,14,-153.39034161631184,-129.1450078002459,-152.74431,-122.209236,19.74404911372247,1028,False,125,43
224,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,LP,2020-09-21,68,58,-183.29730945257967,-160.84372803527154,-173.1576,-140.36484,22.01865352903844,1028,False,125,43
225,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,PO,2020-09-21,72,62,-188.1378268831033,-172.52452401648546,-176.38141,-145.85757,26.90127026859695,1028,False,125,43
226,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,PPC,2020-02-21,90,0,-178.42920863426974,-151.75587548743272,-175.24942,-132.43098,14.455274164599967,812,True,192,73
227,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,CA1,2020-02-21,46,4,-169.5339492120044,-144.36765677266803,-170.69885,-130.20732,14.194212564177473,812,True,192,73
228,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,DG,2020-02-21,36,3,-157.6863557662956,-130.03374392784886,-162.73466,-126.20196,16.39135746793892,812,True,192,73
229,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,LP,2020-02-21,42,12,-181.05145462871653,-156.2782683537793,-174.91733,-133.14441,20.539869947536275,812,True,192,73
230,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,PO,2020-02-21,18,5,-182.2870620786871,-158.32807812754234,-174.10135,-131.64133,25.892001058808237,812,True,192,73
231,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,PPC,2021-06-21,0,0,,,-174.10135,-131.64133,0.0,403,False,139,46
232,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,CA1,2021-06-21,46,0,-163.266023451984,-136.20431641144606,-169.29175,-134.14006,11.606376557312405,403,False,139,46
233,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,DG,2021-06-21,56,6,-154.60900483194905,-130.44661793772298,-155.82385,-123.32111,16.514426448007228,403,False,139,46
234,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,LP,2021-06-21,28,10,-183.64276531146743,-156.3345459467562,-177.06775,-139.82991,11.53015731527363,403,False,139,46
235,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,PO,2021-06-21,0,0,,,-177.06775,-139.82991,0.0,403,False,139,46
236,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,PPC,2020-03-22,0,0,,,-177.06775,-139.82991,0.0,415,True,187,56
237,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,CA1,2020-03-22,0,0,,,-177.06775,-139.82991,0.0,415,True,187,56
238,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,DG,2020-03-22,0,0,,,-177.06775,-139.82991,0.0,415,True,187,56
239,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,LP,2020-03-22,0,0,,,-177.06775,-139.82991,0.0,415,True,187,56
240,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,PO,2020-03-22,0,0,,,-177.06775,-139.82991,0.0,415,True,187,56
241,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,PPC,2020-07-15,84,25,-173.5254758137286,-140.34016127195733,-166.81805,-145.01097,18.78197048954116,595,False,217,47
242,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,CA1,2020-07-15,52,18,-162.17526810416118,-129.77763403809297,-158.3888,-127.479195,19.461461870195027,595,False,217,47
243,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,DG,2020-07-15,78,24,-156.93359813142354,-126.64165837155775,-152.77975,-118.07049,21.509690637406514,595,False,217,47
244,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,LP,2020-07-15,64,2,-182.08523306910115,-157.53701863352376,-162.98094,-131.44922,19.32631524941883,595,False,217,47
245,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,PO,2020-07-15,0,0,,,-162.98094,-131.44922,0.0,595,False,217,47
246,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,PPC,2020-12-07,84,0,-172.39941033245188,-141.70770898837054,-182.54141,-149.02798,13.573668612035327,695,True,132,35
247,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,CA1,2020-12-07,50,1,-161.27924649302085,-132.7716637903841,-165.6789,-131.17429,15.889467734517936,695,True,132,35
248,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,DG,2020-12-07,76,3,-152.72681427818353,-126.32130352635889,-152.18932,-121.05852,17.62893298440088,695,True,132,35
249,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,LP,2020-12-07,60,26,-184.0738042678825,-158.93837564849773,-172.61404,-141.39288,19.077016578443583,695,True,132,35
250,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,PO,2020-12-07,0,0,,,-172.61404,-141.39288,0.0,695,True,132,35
251,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,PPC,2020-08-05,68,72,-166.32075435758023,-140.6134515908925,-176.31549,-152.01022,26.244057135805853,780,False,269,42
252,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,CA1,2020-08-05,58,15,-157.9657350299871,-131.34468126853773,-162.66359,-130.88353,16.307698874263895,780,False,269,42
253,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,DG,2020-08-05,24,2,-148.4076374537142,-118.7670207188916,-149.04915,-111.46932,15.231559502223762,780,False,269,42
254,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,LP,2020-08-05,54,38,-180.77720815050964,-160.65650434734124,-168.232,-134.94093,27.87119458961483,780,False,269,42
255,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,PO,2020-08-05,74,75,-183.70421614452658,-168.35978836561242,-170.5322,-137.80984,32.37811362362545,780,False,269,42
256,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,PPC,2020-01-14,86,58,-168.97506834914253,-139.90225473844464,-138.4347,-125.297806,16.09610039347034,310,False,273,61
257,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,CA1,2020-01-14,44,5,-158.41790748572993,-130.42672481166875,-137.15424,-121.09646,14.611154251617561,310,False,273,61
258,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,DG,2020-01-14,74,17,-152.44750815403486,-125.98872585489002,-135.29124,-117.70305,14.544217007692204,310,False,273,61
259,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,LP,2020-01-14,58,26,-181.90081440726013,-160.76391255179138,-138.23926,-124.800896,20.231860479956715,310,False,273,61
260,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,PO,2020-01-14,28,9,-184.28455406661183,-166.22309547896535,-138.45024,-125.46639,17.343484656726837,310,False,273,61
261,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,PPC,2022-02-02,32,9,-165.06156048838216,-135.7120636469515,-171.64726,-135.03172,13.44604696454236,580,True,189,33
262,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,CA1,2022-02-02,60,8,-156.77776150766928,-129.82035107676109,-160.33224,-124.7856,13.5508077176995,580,True,189,33
263,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,DG,2022-02-02,56,1,-152.96096147192011,-128.39889552997326,-152.07425,-119.8418,14.003625440347067,580,True,189,33
264,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,LP,2022-02-02,0,0,,,-152.07425,-119.8418,0.0,580,True,189,33
265,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,PO,2022-02-02,0,0,,,-152.07425,-119.8418,0.0,580,True,189,33
266,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,PPC,2020-12-07,64,21,-166.58971557680684,-140.9641831881197,-159.01808,-128.12552,12.600100114584793,401,False,181,49
267,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,CA1,2020-12-07,58,9,-155.26334113644924,-130.6355093156653,-151.56845,-119.66065,15.449958019044992,401,False,181,49
268,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,DG,2020-12-07,74,16,-150.35834269844867,-129.25636656154518,-147.36617,-119.79751,17.066255108261327,401,False,181,49
269,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,LP,2020-12-07,56,12,-182.01365769994746,-159.71947778356562,-158.89581,-129.08696,16.243152886256272,401,False,181,49
270,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,PO,2020-12-07,66,17,-187.05054896013584,-169.75714718419775,-158.37563,-128.34756,19.21846802860145,401,False,181,49
271,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,PPC,2021-06-01,22,0,-170.53133005292412,-138.0012685045177,-175.64139,-147.8526,12.596898632882981,452,True,163,56
272,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,CA1,2021-06-01,54,6,-165.83148776047238,-134.7863953543761,-170.52754,-142.209,15.075039595689185,452,True,163,56
273,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,DG,2021-06-01,62,3,-158.6696490740204,-128.68230168652198,-158.45486,-122.09439,14.838855682255948,452,True,163,56
274,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,LP,2021-06-01,66,7,-176.2264922769712,-149.35807135818862,-167.22557,-131.95029,19.39583262072593,452,True,163,56
275,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,PO,2021-06-01,90,71,-186.66584388478515,-167.43511675262368,-170.31723,-137.05226,22.05841844108924,452,True,163,56
276,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,PPC,2019-12-10,80,31,-167.42307286326007,-139.794957781473,-188.28513,-142.78722,16.158794510154404,641,True,168,45
277,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,CA1,2019-12-10,50,6,-155.1729093653353,-127.51043988291342,-164.81677,-127.804474,12.948252088558093,641,True,168,45
278,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,DG,2019-12-10,66,10,-151.05974816039034,-127.75271404358753,-155.27667,-125.20579,14.018322537025561,641,True,168,45
279,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,LP,2019-12-10,60,11,-182.41645830535808,-159.79832654062827,-174.76476,-136.86037,17.2221644393092,641,True,168,45
280,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,PO,2019-12-10,68,18,-191.86754296590686,-175.0042653062102,-179.58989,-139.60278,17.378484238798173,641,True,168,45
281,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,PPC,2021-01-19,20,0,-166.29759488169276,-140.08108487192712,-179.64784,-153.71834,12.909616204479603,560,True,149,35
282,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,CA1,2021-01-19,52,0,-158.24072332078902,-132.31377594717875,-163.13597,-132.99149,13.1142194108653,560,True,149,35
283,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,DG,2021-01-19,62,6,-153.14061578229598,-129.84641623868146,-151.36708,-119.67358,16.68181128463919,560,True,149,35
284,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,LP,2021-01-19,50,24,-184.39035412851888,-162.87303204599937,-169.65675,-135.15079,15.452506314704436,560,True,149,35
285,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,PO,2021-01-19,54,36,-192.28414920411208,-174.84550564264288,-173.905,-139.41684,16.991702571690542,560,True,149,35
286,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,PPC,2021-05-02,76,29,-166.5405131973794,-136.8628511008539,-180.09927,-145.4294,13.025059135647279,480,True,159,53
287,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,CA1,2021-05-02,56,3,-155.53681727200382,-127.91619627198637,-162.41585,-126.78255,11.322692438681592,480,True,159,53
288,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,DG,2021-05-02,58,11,-150.1162458837216,-126.8620042034448,-153.8675,-124.58425,15.135891011859114,480,True,159,53
289,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,LP,2021-05-02,2,0,-177.1965549952181,-150.6883991724642,-170.94698,-134.63269,14.607954570316052,480,True,159,53
290,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,PO,2021-05-02,0,0,,,-170.94698,-134.63269,0.0,480,True,159,53
291,11a5a93e-58a9-4ed0-995e-52279ec16b98,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,probe01,wittenlab,ibl_witten_13,Princeton,Lab 5,PPC,2019-12-03,68,8,-162.09857427155657,-140.9890719279861,-132.66411,-105.786575,20.24748418318995,850,True,224,74
