,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,total_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
172,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,CA1,2021-06-23,58,2,0.288135593220339,-158.5200968337654,-128.35521114840373,-163.56764,-127.550964,14.90728868947302,424,True,185.0,70.0
173,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,DG,2021-06-23,34,2,0.288135593220339,-154.48558293854876,-124.44214969305818,-158.60326,-123.55904,15.41816083112446,424,True,185.0,70.0
174,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,LP,2021-06-23,54,37,0.288135593220339,-176.4302328946141,-153.040026946173,-172.28203,-138.57048,25.794782227478446,424,True,185.0,70.0
175,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,PO,2021-06-23,60,40,0.288135593220339,-180.3036808497103,-160.9847474899284,-174.54982,-140.97466,26.27405962290804,424,True,185.0,70.0
176,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,PPC,2020-01-27,84,32,0.41853932584269665,-175.61072230856678,-145.76700500597192,-188.86877,-149.95287,13.738465007570348,402,False,162.0,50.0
177,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,CA1,2020-01-27,54,11,0.41853932584269665,-165.9803597121054,-138.1005622357961,-172.6429,-136.5467,16.72667514791876,402,False,162.0,50.0
178,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,DG,2020-01-27,66,16,0.41853932584269665,-153.47147236656338,-128.13568768564778,-154.65483,-123.179375,20.347046120442567,402,False,162.0,50.0
179,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,LP,2020-01-27,42,24,0.41853932584269665,-182.67601739174899,-158.47025225793666,-177.15137,-140.1624,19.56222828847442,402,False,162.0,50.0
180,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,PO,2020-01-27,70,44,0.41853932584269665,-187.02175553930294,-168.29328787049712,-182.20763,-145.63777,22.94480463991581,402,False,162.0,50.0
181,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,PPC,2022-06-17,26,0,0.39502762430939226,-174.27670794697218,-145.54351697031578,-165.53714,-116.00745,13.594866322866999,490,True,136.0,41.0
182,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,CA1,2022-06-17,52,14,0.39502762430939226,-165.4144905573519,-137.67423564167433,-159.55772,-112.501274,15.696333494900555,490,True,136.0,41.0
183,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,DG,2022-06-17,0,0,0.39502762430939226,,,-159.55772,-112.501274,0.0,490,True,136.0,41.0
184,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,LP,2022-06-17,0,0,0.39502762430939226,,,-159.55772,-112.501274,0.0,490,True,136.0,41.0
185,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,PO,2022-06-17,62,45,0.39502762430939226,-179.4574175302641,-155.36423321295217,-162.12772,-113.769424,26.41024101144967,490,True,136.0,41.0
186,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,PPC,2020-02-27,0,0,0.3111111111111111,,,-162.12772,-113.769424,0.0,402,True,193.0,71.0
187,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,CA1,2020-02-27,48,18,0.3111111111111111,-162.07683707936522,-132.75355801645833,-172.59163,-137.1534,16.068112136484466,402,True,193.0,71.0
188,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,DG,2020-02-27,64,9,0.3111111111111111,-152.90128097597676,-127.7760330206545,-158.10918,-127.146736,21.149416583515915,402,True,193.0,71.0
189,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,LP,2020-02-27,38,20,0.3111111111111111,-185.14893231455406,-160.75042896083286,-182.91132,-145.89978,15.42083974269216,402,True,193.0,71.0
190,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,PO,2020-02-27,0,0,0.3111111111111111,,,-182.91132,-145.89978,0.0,402,True,193.0,71.0
191,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,PPC,2022-06-17,70,31,0.4281767955801105,-166.64935879770835,-141.266913489568,-172.06009,-137.05559,14.965782188737979,663,True,136.0,35.0
192,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,CA1,2022-06-17,62,9,0.4281767955801105,-159.91874228356394,-134.3493691835293,-164.59232,-129.78058,13.173521186964065,663,True,136.0,35.0
193,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,DG,2022-06-17,78,9,0.4281767955801105,-151.28412939159605,-128.15763657339946,-152.56174,-121.903946,13.681647328782528,663,True,136.0,35.0
194,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,LP,2022-06-17,48,26,0.4281767955801105,-179.90514391326823,-158.13584504191,-170.18935,-133.69748,20.04099574187884,663,True,136.0,35.0
195,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,PO,2022-06-17,88,77,0.4281767955801105,-183.44130978647786,-167.43712003511288,-172.60532,-136.34523,24.150970697935964,663,True,136.0,35.0
196,d004f105-9886-4b83-a59a-f9173131a383,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,probe00,steinmetzlab,NR_0024,UW,Lab 9,PPC,2023-01-19,60,17,0.17613636363636365,-173.194735511779,-142.6667023188265,-180.66785,-148.50179,11.580212005188478,664,True,442.0,124.0
197,d004f105-9886-4b83-a59a-f9173131a383,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,probe00,steinmetzlab,NR_0024,UW,Lab 9,CA1,2023-01-19,58,7,0.17613636363636365,-164.3161504899817,-138.265960123434,-166.82458,-135.06941,13.42267294533826,664,True,442.0,124.0
198,d004f105-9886-4b83-a59a-f9173131a383,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,probe00,steinmetzlab,NR_0024,UW,Lab 9,DG,2023-01-19,26,2,0.17613636363636365,-157.8472505025611,-131.69093359863984,-154.9979,-122.85164,12.242866692504316,664,True,442.0,124.0
199,d004f105-9886-4b83-a59a-f9173131a383,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,probe00,steinmetzlab,NR_0024,UW,Lab 9,LP,2023-01-19,0,0,0.17613636363636365,,,-154.9979,-122.85164,0.0,664,True,442.0,124.0
200,d004f105-9886-4b83-a59a-f9173131a383,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,probe00,steinmetzlab,NR_0024,UW,Lab 9,PO,2023-01-19,0,0,0.17613636363636365,,,-154.9979,-122.85164,0.0,664,True,442.0,124.0
201,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,PPC,2020-10-22,0,0,0.13714285714285715,,,-154.9979,-122.85164,0.0,658,True,163.0,68.0
202,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,CA1,2020-10-22,62,3,0.13714285714285715,-161.00477121324357,-133.35834861172833,-165.56773,-133.19476,16.41795421291078,658,True,163.0,68.0
203,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,DG,2020-10-22,58,4,0.13714285714285715,-154.7302790237068,-132.19872016476955,-155.67531,-128.4401,18.097925118368412,658,True,163.0,68.0
204,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,LP,2020-10-22,38,9,0.13714285714285715,-185.50567396879956,-161.4010504754042,-174.8061,-143.23586,17.022850724492734,658,True,163.0,68.0
205,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,PO,2020-10-22,0,0,0.13714285714285715,,,-174.8061,-143.23586,0.0,658,True,163.0,68.0
206,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,PPC,2021-04-29,10,7,0.5446927374301676,-166.95183148447592,-143.74688077036458,-172.63817,-139.50005,17.169493155941645,841,False,130.0,36.0
207,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,CA1,2021-04-29,32,10,0.5446927374301676,-168.11971602503377,-144.33388886515218,-169.45692,-136.14279,20.667966289675668,841,False,130.0,36.0
208,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,DG,2021-04-29,0,0,0.5446927374301676,,,-169.45692,-136.14279,0.0,841,False,130.0,36.0
209,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,LP,2021-04-29,0,0,0.5446927374301676,,,-169.45692,-136.14279,0.0,841,False,130.0,36.0
210,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,PO,2021-04-29,22,20,0.5446927374301676,-186.49542369472545,-168.23633951337334,-171.67654,-133.93279,36.52910417247009,841,False,130.0,36.0
211,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,PPC,2020-08-18,0,0,0.3088235294117647,,,-171.67654,-133.93279,0.0,1146,False,224.0,83.0
212,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,CA1,2020-08-18,20,8,0.3088235294117647,-165.2593315607699,-136.59460225168786,-170.6137,-141.25725,14.820701876779342,1146,False,224.0,83.0
213,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,DG,2020-08-18,62,15,0.3088235294117647,-156.13377270762047,-130.40148102454648,-154.926,-122.83152,18.454210140455082,1146,False,224.0,83.0
214,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,LP,2020-08-18,0,0,0.3088235294117647,,,-154.926,-122.83152,0.0,1146,False,224.0,83.0
215,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,PO,2020-08-18,0,0,0.3088235294117647,,,-154.926,-122.83152,0.0,1146,False,224.0,83.0
216,17d9710a-f292-4226-b033-687d54b6545a,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe01,cortexlab,KS089,UCL,Lab 1,PPC,2022-03-19,80,3,0.1807909604519774,-167.09996161524373,-134.24263091150837,-170.73453,-130.05289,12.32186622411994,402,False,186.0,63.0
217,17d9710a-f292-4226-b033-687d54b6545a,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe01,cortexlab,KS089,UCL,Lab 1,CA1,2022-03-19,52,3,0.1807909604519774,-159.00845975572554,-132.0243354987112,-159.87285,-122.81894,10.519007735914684,402,False,186.0,63.0
218,17d9710a-f292-4226-b033-687d54b6545a,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe01,cortexlab,KS089,UCL,Lab 1,DG,2022-03-19,64,12,0.1807909604519774,-152.97409007612782,-130.02551291052418,-152.07173,-121.17466,10.741241246279289,402,False,186.0,63.0
219,17d9710a-f292-4226-b033-687d54b6545a,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe01,cortexlab,KS089,UCL,Lab 1,LP,2022-03-19,52,13,0.1807909604519774,-185.74730660795473,-162.7148693567904,-169.26157,-130.31989,13.554734184241264,402,False,186.0,63.0
220,17d9710a-f292-4226-b033-687d54b6545a,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe01,cortexlab,KS089,UCL,Lab 1,PO,2022-03-19,30,13,0.1807909604519774,-191.31765815480472,-171.28902961476567,-171.98964,-132.68576,14.139690482665833,402,False,186.0,63.0
221,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,PPC,2021-07-20,62,2,0.1846590909090909,-168.69402548176674,-143.4999106736534,-177.17259,-149.27596,17.273720541412388,764,True,168.0,59.0
222,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,CA1,2021-07-20,50,3,0.1846590909090909,-161.08297391001304,-135.05905972544272,-164.51387,-136.0546,17.991018763166828,764,True,168.0,59.0
223,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,DG,2021-07-20,58,9,0.1846590909090909,-150.52703063798143,-127.24195094500932,-152.01654,-122.91045,18.177273510080727,764,True,168.0,59.0
224,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,LP,2021-07-20,56,32,0.1846590909090909,-178.43880475652705,-152.37516279965274,-166.47798,-137.39839,18.615975613676905,764,True,168.0,59.0
225,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,PO,2021-07-20,70,14,0.1846590909090909,-188.79724796222425,-164.97971158091147,-169.23724,-142.05928,16.67606454845478,764,True,168.0,59.0
226,a8a59fc3-a658-4db4-b5e8-09f1e4df03fd,5ae68c54-2897-4d3a-8120-426150704385,probe00,churchlandlab_ucla,MFD_08,UCLA,Lab 10,PPC,2023-09-07,0,0,0.2742857142857143,,,-169.23724,-142.05928,0.0,740,True,191.0,64.0
227,a8a59fc3-a658-4db4-b5e8-09f1e4df03fd,5ae68c54-2897-4d3a-8120-426150704385,probe00,churchlandlab_ucla,MFD_08,UCLA,Lab 10,CA1,2023-09-07,52,10,0.2742857142857143,-162.5702201446134,-136.94681498150868,-160.92957,-124.43656,12.590039555130893,740,True,191.0,64.0
228,a8a59fc3-a658-4db4-b5e8-09f1e4df03fd,5ae68c54-2897-4d3a-8120-426150704385,probe00,churchlandlab_ucla,MFD_08,UCLA,Lab 10,DG,2023-09-07,48,5,0.2742857142857143,-151.92030352020183,-128.09881577555257,-151.50269,-118.95835,11.67553186690215,740,True,191.0,64.0
229,a8a59fc3-a658-4db4-b5e8-09f1e4df03fd,5ae68c54-2897-4d3a-8120-426150704385,probe00,churchlandlab_ucla,MFD_08,UCLA,Lab 10,LP,2023-09-07,0,0,0.2742857142857143,,,-151.50269,-118.95835,0.0,740,True,191.0,64.0
230,a8a59fc3-a658-4db4-b5e8-09f1e4df03fd,5ae68c54-2897-4d3a-8120-426150704385,probe00,churchlandlab_ucla,MFD_08,UCLA,Lab 10,PO,2023-09-07,0,0,0.2742857142857143,,,-151.50269,-118.95835,0.0,740,True,191.0,64.0
231,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,PPC,2020-02-12,0,0,0.1375,,,-151.50269,-118.95835,0.0,171,False,183.0,62.0
232,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,CA1,2020-02-12,0,0,0.1375,,,-151.50269,-118.95835,0.0,171,False,183.0,62.0
233,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,DG,2020-02-12,56,0,0.1375,-157.5826143475479,-141.34831373414457,-162.73425,-144.77109,11.765538260758301,171,False,183.0,62.0
234,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,LP,2020-02-12,0,0,0.1375,,,-162.73425,-144.77109,0.0,171,False,183.0,62.0
235,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,PO,2020-02-12,0,0,0.1375,,,-162.73425,-144.77109,0.0,171,False,183.0,62.0
236,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,PPC,2020-07-29,92,16,0.1534090909090909,-171.4535013930824,-141.28599886543083,-185.51924,-154.49803,17.710887082589714,512,False,231.0,66.0
237,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,CA1,2020-07-29,46,6,0.1534090909090909,-156.43097079589322,-125.66603244140104,-165.25652,-130.88281,17.935515705221082,512,False,231.0,66.0
238,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,DG,2020-07-29,88,7,0.1534090909090909,-152.53517717511644,-125.34167908385224,-156.6428,-124.222565,18.87806748130344,512,False,231.0,66.0
239,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,LP,2020-07-29,18,0,0.1534090909090909,-178.7371009885992,-152.5894425345519,-173.87048,-138.99808,12.33077664329433,512,False,231.0,66.0
240,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,PO,2020-07-29,0,0,0.1534090909090909,,,-173.87048,-138.99808,0.0,512,False,231.0,66.0
241,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,PPC,2021-11-22,96,1,0.26685393258426965,-175.4887345002484,-146.66344111823955,-179.31349,-139.41179,10.623189504016157,587,False,188.0,59.0
242,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,CA1,2021-11-22,56,2,0.26685393258426965,-161.36396339343761,-133.73432404036666,-164.04326,-125.56683,12.335438907408536,587,False,188.0,59.0
243,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,DG,2021-11-22,64,4,0.26685393258426965,-158.1936126715334,-131.6038909918459,-158.48717,-123.03642,15.385839954643744,587,False,188.0,59.0
244,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,LP,2021-11-22,68,48,0.26685393258426965,-184.0999564261335,-162.3929250639365,-169.79208,-129.03299,22.276455245547332,587,False,188.0,59.0
245,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,PO,2021-11-22,36,26,0.26685393258426965,-188.08326018185005,-169.1992363035406,-171.05019,-129.62689,20.65106444593185,587,False,188.0,59.0
246,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,PPC,2022-03-09,44,27,0.3587570621468927,-169.3528972415338,-140.53413454899564,-175.10645,-142.89658,14.520507677136074,476,True,224.0,59.0
247,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,CA1,2022-03-09,54,8,0.3587570621468927,-164.24067634893268,-135.1989455388379,-167.76765,-136.47043,13.406306896583654,476,True,224.0,59.0
248,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,DG,2022-03-09,60,12,0.3587570621468927,-151.57016669972657,-124.82680808766602,-150.72142,-118.26485,17.026906078056324,476,True,224.0,59.0
249,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,LP,2022-03-09,40,30,0.3587570621468927,-180.0342056757601,-154.9538464075716,-171.54828,-140.34529,16.49399136332519,476,True,224.0,59.0
250,80f6ffdd-f692-450f-ab19-cd6d45bfd73e,e2b845a1-e313-4a08-bc61-a5f662ed295e,probe00,churchlandlab_ucla,UCLA036,UCLA,Lab 10,PO,2022-03-09,0,0,0.3587570621468927,,,-171.54828,-140.34529,0.0,476,True,224.0,59.0
251,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,PPC,2020-09-29,40,33,0.5260115606936416,-171.909461069742,-145.79676213327963,-185.00285,-145.84781,18.207734957346673,401,True,139.0,44.0
252,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,CA1,2020-09-29,56,18,0.5260115606936416,-166.78301742480969,-140.9289801399586,-174.64426,-139.0616,15.112847510000464,401,True,139.0,44.0
253,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,DG,2020-09-29,6,0,0.5260115606936416,-151.49436586761394,-123.28055462900716,-154.8463,-118.16422,14.740295682817097,401,True,139.0,44.0
254,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,LP,2020-09-29,0,0,0.5260115606936416,,,-154.8463,-118.16422,0.0,401,True,139.0,44.0
255,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,Berkeley,Lab 7,PO,2020-09-29,0,0,0.5260115606936416,,,-154.8463,-118.16422,0.0,401,True,139.0,44.0
256,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,PPC,2021-01-25,0,0,0.3224043715846995,,,-154.8463,-118.16422,0.0,414,True,147.0,48.0
257,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,CA1,2021-01-25,60,4,0.3224043715846995,-163.59102877044597,-139.23095669809896,-174.96877,-143.90765,15.275874537649093,414,True,147.0,48.0
258,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,DG,2021-01-25,74,11,0.3224043715846995,-151.59744400526085,-128.47828605947328,-163.1883,-131.79785,18.088940317726266,414,True,147.0,48.0
259,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,LP,2021-01-25,58,32,0.3224043715846995,-184.6293505527006,-163.03174849771003,-183.99327,-151.45242,17.671313527910094,414,True,147.0,48.0
260,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,NYU,Lab 4,PO,2021-01-25,0,0,0.3224043715846995,,,-183.99327,-151.45242,0.0,414,True,147.0,48.0
261,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,PPC,2020-09-04,4,0,0.3901098901098901,-179.505154467264,-157.40928540293294,-189.20317,-154.47235,7.75805382025659,894,True,157.0,45.0
262,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,CA1,2020-09-04,50,11,0.3901098901098901,-170.28023785654622,-143.150607882181,-176.5388,-145.24765,12.798124052985186,894,True,157.0,45.0
