,pid,eid,probe,lab,subject,region,date,n_channels,neuron_yield,median_firing_rate,mean_firing_rate,spike_amp_mean,spike_amp_90,pt_ratio,rp_slope,lfp_power_low,lfp_power_high,lfp_band_low,lfp_band_high,rms_ap,rms_ap_p90
73,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,DG,2020-10-15,36,2.0,4.042613581943572,4.042613581943572,180.18318128881992,193.7593895574535,0.45861081355549627,24.132011840062084,-128.44301,-162.43063,"[2, 15]","[20, 80]",4887784.0,27.0
74,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,LP,2020-10-15,24,10.0,6.968719071194546,8.873009575666476,185.86246175630794,214.7222463732114,0.45681653313851295,26.517609816792895,-148.3794,-184.2196,"[2, 15]","[20, 80]",9892021.0,27.0
75,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,PO,2020-10-15,0,,,,,,,,,,"[2, 15]","[20, 80]",,27.0
76,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,PPC,2020-03-12,0,,,,,,,,,,"[2, 15]","[20, 80]",,18.9
77,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,CA1,2020-03-12,58,10.0,0.40494886790200313,1.9113325307640416,102.91975635593221,,0.9045190622715729,24.573733227401124,-150.53452,-185.11592,"[2, 15]","[20, 80]",4923543.5,18.9
78,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,DG,2020-03-12,60,2.0,0.3730754731381035,0.3730754731381035,151.9921875,152.73046875,0.6336075268920964,82.03125,-152.68513,-188.31236,"[2, 15]","[20, 80]",3313174.0,18.9
79,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,LP,2020-03-12,10,0.0,,,,,,,-161.31392,-198.17259,"[2, 15]","[20, 80]",3462218.5,18.9
80,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,PO,2020-03-12,0,,,,,,,,,,"[2, 15]","[20, 80]",,18.9
81,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,PPC,2020-05-23,96,9.0,7.334781410985331,6.055665454400266,154.5994910643978,183.10546875,0.3263703607335613,35.783241579778384,-159.71344,-181.03925,"[2, 15]","[20, 80]",5313653.0,23.5
82,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CA1,2020-05-23,62,7.0,7.242090899724235,6.994354825111341,143.92271573562525,172.01234879032253,0.35721151288517855,28.85456010093737,-145.8263,-169.62302,"[2, 15]","[20, 80]",6636511.0,23.5
83,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,DG,2020-05-23,28,0.0,,,,,,,-129.67912,-158.45769,"[2, 15]","[20, 80]",5746670.0,23.5
84,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,LP,2020-05-23,0,,,,,,,,,,"[2, 15]","[20, 80]",,23.5
85,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,PO,2020-05-23,0,,,,,,,,,,"[2, 15]","[20, 80]",,23.5
86,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,PPC,2021-07-19,72,14.0,0.7189618949276227,1.959329575317794,134.3136169206427,,0.4323601685779676,21.085147767799775,-145.04533,-185.89542,"[2, 15]","[20, 80]",3951965.5,20.9
87,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,CA1,2021-07-19,56,14.0,1.1429422522687132,2.1589917879625347,127.8233300026938,,0.42135446277705285,20.122810169069197,-138.16708,-172.14742,"[2, 15]","[20, 80]",4332088.5,20.9
88,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,DG,2021-07-19,76,9.0,2.7573974319161576,5.639995031970674,120.13594591540489,,0.3846267008878605,21.559628897067935,-129.99284,-159.99654,"[2, 15]","[20, 80]",4415339.0,20.9
89,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,LP,2021-07-19,56,33.0,3.890299381957669,4.858481835928051,122.62640267931576,,0.3963196912818494,20.34327983950447,-142.73064,-176.87798,"[2, 15]","[20, 80]",5593843.0,20.9
90,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,PO,2021-07-19,96,48.0,5.6243485412987475,6.88573035032569,123.70685415203197,165.8132102272727,0.41583701945879953,18.81588533657627,-145.1424,-180.47101,"[2, 15]","[20, 80]",7112434.0,20.9
91,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,PPC,2021-06-28,20,1.0,0.2944830887890262,0.2944830887890262,403.125,403.125,0.37479286480163754,45.70312499999999,-124.11097,-165.08064,"[2, 15]","[20, 80]",3118056.5,15.2
92,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,CA1,2021-06-28,50,3.0,0.19376492312756932,0.210180086900403,,,,,-121.42672,-159.95784,"[2, 15]","[20, 80]",3605385.0,15.2
93,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,DG,2021-06-28,44,64.0,0.160852107321737,0.27108606712066485,122.30548469387755,,0.6330295256513968,19.718590561224488,-119.15329,-155.81795,"[2, 15]","[20, 80]",4190201.0,15.2
94,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,LP,2021-06-28,64,21.0,0.9700619395403215,2.1102500236523585,153.03773512638614,207.11348684210526,0.5181076560932202,21.735311037983355,-121.621925,-163.60773,"[2, 15]","[20, 80]",4937783.0,15.2
95,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,PO,2021-06-28,0,,,,,,,,,,"[2, 15]","[20, 80]",,15.2
96,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,PPC,2021-06-23,94,4.0,1.8734707253947864,3.9900885757458084,240.6171875,,0.43856655874869593,33.138635023584904,-144.00374,-175.11324,"[2, 15]","[20, 80]",5088616.0,24.0
97,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CA1,2021-06-23,58,3.0,0.8258407757679996,1.0531458168771788,187.33299365942025,222.39130434782604,0.4585107087234044,36.0153419384058,-130.40039,-163.56764,"[2, 15]","[20, 80]",4942986.0,24.0
98,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,DG,2021-06-23,34,4.0,0.8656063303638493,3.696849679597059,204.44538288288285,,0.46595564193594585,29.56714527027026,-126.22555,-158.60326,"[2, 15]","[20, 80]",4714045.0,24.0
99,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,LP,2021-06-23,54,22.0,4.462336605567164,5.165837078324883,236.851745094176,,0.45864647048460744,35.35341083489885,-140.05981,-172.28203,"[2, 15]","[20, 80]",8659788.0,24.0
100,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,PO,2021-06-23,62,18.0,2.535503071424399,4.29520725316898,212.09812468002266,,0.41487687523864814,32.76086018733104,-141.49356,-174.55743,"[2, 15]","[20, 80]",9682131.0,24.0
101,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,PPC,2020-01-27,84,33.0,3.0089202597842704,3.3855956461843486,151.1101705056295,,0.4252755798594212,19.94425394059265,-150.5859,-188.86877,"[2, 15]","[20, 80]",4784392.0,21.4
102,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,CA1,2020-01-27,54,16.0,5.034497519930868,10.660376144538938,145.04310642525078,171.015625,0.41977659046791743,19.80067966076586,-138.28171,-172.6429,"[2, 15]","[20, 80]",5135885.0,21.4
103,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,DG,2020-01-27,66,15.0,2.3845671018647803,3.624457360687107,148.45340967591696,187.06054687499994,0.43114132994950727,19.071471211213865,-125.06037,-154.65483,"[2, 15]","[20, 80]",5419822.0,21.4
104,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,LP,2020-01-27,42,18.0,5.054950772209508,5.62215628942326,140.28944061816358,150.20331855292793,0.4117721980049276,18.544126600977297,-142.9025,-177.15137,"[2, 15]","[20, 80]",6223305.0,21.4
105,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,PO,2020-01-27,70,46.0,5.14170077325339,5.638056282495857,145.27235308569706,169.2578125,0.42412328298803137,19.316838857436927,-147.21552,-182.20763,"[2, 15]","[20, 80]",8317190.0,21.4
106,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,PPC,2020-02-27,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.2
107,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,CA1,2020-02-27,48,14.0,6.390893269676673,7.816276408346812,138.1970725753645,150.16365506001657,0.35350310555022507,22.239076026006597,-138.92505,-172.59163,"[2, 15]","[20, 80]",4866097.0,19.2
108,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,DG,2020-02-27,64,13.0,3.5870753459995917,4.1229471212041515,130.41255540272374,150.15141752577313,0.3680620792571344,21.627663424827617,-128.31438,-158.10918,"[2, 15]","[20, 80]",4672551.0,19.2
109,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,LP,2020-02-27,38,21.0,2.3696940934456308,2.6252039734343917,145.27158886596095,246.09374999999997,0.4560182374255684,27.003554413946404,-147.61685,-182.91132,"[2, 15]","[20, 80]",5672454.0,19.2
110,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,PO,2020-02-27,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.2
111,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,PPC,2020-10-22,0,,,,,,,,,,"[2, 15]","[20, 80]",,17.7
112,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,CA1,2020-10-22,62,1.0,1.7446445670752295,1.7446445670752295,57.81249999999999,57.81249999999999,0.5839206473505613,7.617187500000001,-136.82533,-165.56773,"[2, 15]","[20, 80]",5939105.5,17.7
113,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,DG,2020-10-22,58,4.0,2.6220924693520344,4.469442830786127,96.04782420513436,,0.3688298784068877,16.2653640694447,-129.18369,-155.67531,"[2, 15]","[20, 80]",5504206.0,17.7
114,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,LP,2020-10-22,38,9.0,2.1034378788185277,2.993769673900969,100.89282370426946,128.00951086956522,0.385099411448538,18.13227110835091,-146.18782,-174.8061,"[2, 15]","[20, 80]",6099851.0,17.7
115,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,PO,2020-10-22,0,,,,,,,,,,"[2, 15]","[20, 80]",,17.7
116,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,PPC,2021-04-29,10,8.0,1.1933512417621963,2.631875650436593,272.52862802981565,403.9192708333332,0.394059865564624,45.277319308225614,-138.66733,-172.63817,"[2, 15]","[20, 80]",6484462.0,34.9
117,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CA1,2021-04-29,32,18.0,0.6272196322981574,3.049474688251546,328.2849831991179,,0.4762740050157977,57.81414677679764,-135.99733,-169.45692,"[2, 15]","[20, 80]",6428336.0,34.9
118,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,DG,2021-04-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,34.9
119,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,LP,2021-04-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,34.9
120,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,PO,2021-04-29,22,17.0,8.520301249323182,9.34379175321448,249.5099549338095,263.5272385267708,0.44412117805517676,39.025903947549786,-135.08461,-171.67654,"[2, 15]","[20, 80]",10329971.0,34.9
121,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,PPC,2020-08-18,0,,,,,,,,,,"[2, 15]","[20, 80]",,22.099999999999998
122,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,CA1,2020-08-18,20,10.0,1.1627090530968147,2.5233168992070403,149.98164514048645,,0.47125169088820434,26.85752853918841,-142.69775,-170.6137,"[2, 15]","[20, 80]",5082463.0,22.099999999999998
123,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,DG,2020-08-18,62,21.0,1.3577517579436522,2.9463442169991154,160.78437639765474,,0.46787320307216596,24.72069597873965,-123.95603,-154.926,"[2, 15]","[20, 80]",4608916.0,22.099999999999998
124,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,LP,2020-08-18,0,,,,,,,,,,"[2, 15]","[20, 80]",,22.099999999999998
125,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,PO,2020-08-18,0,,,,,,,,,,"[2, 15]","[20, 80]",,22.099999999999998
126,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,PPC,2020-07-29,92,21.0,0.8275959636602283,2.2672495766875707,115.96720238307759,,0.4642482580664023,24.76565119694932,-154.74826,-185.51924,"[2, 15]","[20, 80]",6058354.0,19.0
127,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,CA1,2020-07-29,46,5.0,6.142437620846194,4.990709339270887,82.85557075981406,98.43095662678324,0.3827775517147432,15.93296196269522,-132.90172,-165.25652,"[2, 15]","[20, 80]",6406212.5,19.0
128,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,DG,2020-07-29,88,10.0,3.976791069564992,5.5361188543096205,111.20924063189834,132.10387073863632,0.33147569551932754,24.80557074788361,-125.61676,-156.6428,"[2, 15]","[20, 80]",5593337.5,19.0
129,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,LP,2020-07-29,18,0.0,,,,,,,-141.55623,-173.87048,"[2, 15]","[20, 80]",4171384.0,19.0
130,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,PO,2020-07-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.0
131,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,PPC,2020-02-25,92,34.0,1.1054574231101009,2.584055412362612,122.60005571832382,,0.4735755485210659,22.219239507601518,-154.69554,-187.12164,"[2, 15]","[20, 80]",4392065.0,17.099999999999998
132,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,CA1,2020-02-25,58,6.0,2.355852983442938,3.5699271161024506,110.00513655772625,,0.42093480876047884,17.72172213987333,-138.55061,-167.02551,"[2, 15]","[20, 80]",4603217.0,17.099999999999998
133,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,DG,2020-02-25,70,7.0,1.815202449989782,2.330430466739258,115.36700986806393,131.26585144927537,0.45001944632165586,21.369877645437686,-inf,-inf,"[2, 15]","[20, 80]",4592505.0,17.099999999999998
134,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,LP,2020-02-25,64,41.0,2.287207223007709,2.9231098421972317,113.56222368208483,144.86607142857136,0.4764799252045081,21.1224874757519,-147.58046,-174.06584,"[2, 15]","[20, 80]",5938832.0,17.099999999999998
135,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,PO,2020-02-25,36,10.0,3.859108243606807,4.215996683175884,112.5371634398402,124.90143531976744,0.39976799622067116,19.72751831029699,-153.10869,-179.55856,"[2, 15]","[20, 80]",6617007.0,17.099999999999998
136,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,PPC,2020-09-29,40,35.0,1.8140032768513528,4.72575506290254,240.12729847005548,,0.4473006201857208,34.6913969072752,-145.19598,-185.00285,"[2, 15]","[20, 80]",5374470.0,30.4
137,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,CA1,2020-09-29,56,17.0,2.2842772713210864,5.747898127876927,225.02676187417282,322.59375,0.46432896018648334,32.301566441163395,-138.97461,-174.64426,"[2, 15]","[20, 80]",4906473.0,30.4
138,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,DG,2020-09-29,6,0.0,,,,,,,-121.12169,-154.8463,"[2, 15]","[20, 80]",4939442.0,30.4
139,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,LP,2020-09-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,30.4
140,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,PO,2020-09-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,30.4
141,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,PPC,2021-01-25,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.3
142,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,CA1,2021-01-25,60,3.0,2.8487468411001595,6.44127841995515,129.03535487288136,152.40234375,0.384537113399719,27.69961599576271,-146.24332,-174.96877,"[2, 15]","[20, 80]",4630401.0,19.3
143,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,DG,2021-01-25,74,8.0,7.129099768131326,8.110972565216438,82.10886305644497,,0.4795842175842463,12.63619835102798,-132.89867,-163.1883,"[2, 15]","[20, 80]",4992429.5,19.3
144,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,LP,2021-01-25,58,31.0,4.240804097182271,5.8508341308048575,115.28921452955782,,0.5104260111167465,20.618377438943543,-154.53268,-183.99327,"[2, 15]","[20, 80]",5886155.0,19.3
145,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,PO,2021-01-25,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.3
146,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,PPC,2020-09-04,4,0.0,,,,,,,-153.00323,-189.20317,"[2, 15]","[20, 80]",3041312.0,29.4
147,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CA1,2020-09-04,50,12.0,0.7360107719458071,0.8510715732074385,236.054502146206,302.76855468749994,0.5248793216415947,29.0237148255722,-145.76932,-176.5388,"[2, 15]","[20, 80]",4468046.0,29.4
148,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,DG,2020-09-04,0,,,,,,,,,,"[2, 15]","[20, 80]",,29.4
149,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,LP,2020-09-04,0,,,,,,,,,,"[2, 15]","[20, 80]",,29.4
150,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,PO,2020-09-04,74,56.0,12.20117438534088,12.77381059486448,230.39134274037664,257.5538504464286,0.48109028746939536,27.622119166758374,-143.83296,-174.30849,"[2, 15]","[20, 80]",11689528.0,29.4
151,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,PPC,2020-12-09,64,34.0,0.4917124447445691,1.5697676273779113,167.72720847701942,225.08789062499991,0.5172685943015854,24.28550524527723,-150.52556,-185.52307,"[2, 15]","[20, 80]",16.401087,
152,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,CA1,2020-12-09,52,8.0,1.1429563797375915,1.98419935749336,188.4463207862598,341.6601562499999,0.507019666388778,27.383766304470786,-134.35286,-165.97694,"[2, 15]","[20, 80]",19.756105,
153,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,DG,2020-12-09,48,4.0,5.574292628760937,6.095696831858556,163.32163927977402,177.43182488207546,0.44696699254299926,20.686913001550508,-128.77327,-158.42624,"[2, 15]","[20, 80]",24.543045,
154,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,LP,2020-12-09,56,29.0,9.12587829893406,8.994192711965352,160.33862382701258,174.0353632253995,0.4831937703969991,20.33007390539374,-150.58505,-180.30168,"[2, 15]","[20, 80]",23.63136,
155,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,PO,2020-12-09,0,,,,,,,,,,"[2, 15]","[20, 80]",,
156,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,PPC,2020-09-21,76,56.0,1.0994681810322133,1.492099869121962,149.05408805566714,,0.45495862475038473,22.539838961565916,-144.8123,-175.33347,"[2, 15]","[20, 80]",5269373.5,22.900000000000002
157,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,CA1,2020-09-21,48,25.0,0.30575118247481076,0.9383037775338505,187.19712546879418,,0.5156247446604109,21.21240529435545,-130.59097,-161.45038,"[2, 15]","[20, 80]",5512692.5,22.900000000000002
158,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,DG,2020-09-21,66,14.0,1.078440683352719,2.2712031627283644,137.68325804527348,,0.4558727615473914,19.522531485874435,-122.75848,-152.74431,"[2, 15]","[20, 80]",5314180.5,22.900000000000002
159,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,LP,2020-09-21,68,58.0,3.7319546050491885,4.290729000805996,132.37703601621624,,0.4848201361402302,17.231953997462988,-141.5805,-173.1576,"[2, 15]","[20, 80]",7548653.0,22.900000000000002
160,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,PO,2020-09-21,72,62.0,3.310410107650135,4.329352322198322,162.62326595197615,,0.4611850401421082,22.374315554376405,-146.38637,-176.38141,"[2, 15]","[20, 80]",8642317.0,22.900000000000002
